Male,70.8442,White
Female,50.0334,White
Male,93.56,White
Male,78.69,AI/AN
Female,76.81,White
Female,65.07533333,Asian
Female,89.8198,White
Female,87.2576,White
Female,71.25,White
Female,57.02,White
Male,24.58,Black
Female,93.29,NH/OPI
Male,70.9826,White
Male,73.24531111,Black
Female,60.46826667,Other
Male,92.23,White
Female,96.88,White
Female,58.06,White
Female,94.67,White
Female,81.6836,Black
Male,70.4425,White
Female,92.29,NH/OPI
Female,23.82,White
Female,44.3654,White
Male,65.2824,White
Male,68.30045,Black
Male,81.6638,White
Male,19.38,Black
Male,73.54,Black
Female,93.29,AI/AN
Female,82.48,White
Male,36.28327857,Black
Female,53.6464,White
Male,68.89,AI/AN
Female,77.87,White
Male,95.51,White
Female,6.92,Black
Male,99.2,White
Male,95.98,AIAN/White
Female,71.41144,Black
Male,82.54,Black
Male,92.99,White
Male,78.57,White
Female,47.095,White
Female,70.4804,Black
Female,85.4724,Black
Female,87.92,White
Female,80.61,White
Female,58.23546667,AI/AN
Male,90.96,White
Male,68.8,Other
Male,71.3196,Black/White
Male,69.39996667,White
Male,63.6594,White
Female,74.52,White
Male,67.34,White
Male,29.15,White
Female,79.46,White
Female,23.65,White
Female,90.4644,Black
Male,59.2674,Black
Male,91.83,White
Female,72.67,Black/White
Male,99.43,White
Male,70.58183333,White
Male,89.9752,White
Female,96.71,White
Male,41.68,White
Male,54.347,White
Female,76.72,White
Female,92.44,White
Male,99.06,Black/White
Male,40.69,White
Female,72.4754,Asian
Male,48.471995,AIAN/White
Female,99.21,White
Female,49.76,White
Male,51.3298,White
Female,97.46,White
Female,85.43395,Black
Male,26.29,White
Male,84.85,White
Female,99.05,Other
Female,75.61,White
Female,98.3,White
Female,83.08,White
Female,48.06,White
Female,94.89,White
Female,72.87775,White
Male,0,White
Female,79.82,White
Female,71.23,AIAN/White
Female,80.61,White
Female,58.4842,White
Female,55.1236,White
Male,79.4732,White
Female,69.2144,White
Female,41.5,White
Female,79.5,White
Male,69.31,Black
Male,96.87,Black
Female,91.95453333,Black
Male,88.83,Black
Male,57.7478,Black
Female,94.83,Black
Female,59.77,AIAN/White
Female,98.11,White
Male,25.66,White
Female,83.9162,Black
Female,99.34,Black
Female,88.5424,Black
Female,98.83,White
Male,59.36,White
Female,3.66,Black
Female,83.53,Black
Male,68.7006,Black
Male,65.5388,Black
Female,67.53,White
Female,54.0784,White
Male,95.46,White
Female,23.8,AI/AN
Female,72.78409,White
Male,64.55393333,White
Female,45.87615,White
Female,41.8168,White
Male,99.96,White
Female,44.95,White
Female,0,Asian
Female,88.67,White
Female,81.71,White
Female,92.75,White
Male,99.67,Black
Female,98.08,AI/AN
Female,94.94,White
Female,96.28,White
Male,74.94,White
Female,73.553,White
Female,93.02,White
Female,23.44,White
Female,33.28,Black/White
Female,93.85,White
Female,90.3088,Black/White
Female,67.8508,White
Female,72.1342,White
Male,95.38,White
Male,75.7548,Black
Male,56.68,White
Male,49.0786,AIAN/White
Female,96.75,Black
Female,76.4426,Asian
Female,66.662,Black
Male,5.05,White
Female,62.19,White
Female,53.32,White
Male,83.183,AIAN/White
Male,65.0922,White
Female,84.44,White
Female,56.72,White
Female,61.2,White
Male,13.06,White
Male,79.9884,AI/AN
Female,5.27,White
Female,87.9506,White
Female,65.16,White
Male,97.37,AI/AN
Male,1.2,AI/AN
Female,39.62,White
Male,50.2604,White
Female,84.06,White
Male,0.8,White
Female,56.9,White
Female,77.42,Black
Female,71.8,White
Female,96.4,White
Female,24.37,White
Female,85.9,Black/White
Female,52.97,Black
Female,89.01,White
Female,95.6,Other
Male,87.2,White
Female,78.2534,White
Female,83.22,White
Female,74.35,AIAN/White
Female,99.46,White
Female,98.43,Black
Male,0.06,Asian
Male,90.64,White
Male,91.31,White
Male,29.37,White
Female,67.9992,NH/OPI
Female,45.1414,White
Male,65.1328,White
Male,85.11,White
Female,91.91,White
Female,98.4,Black
Female,42.53,White
Female,62.4902,White
Female,84.66,White
Female,96.68,White
Female,71.45,AIAN/White
Female,91.91,White
Female,87.2802,White
Female,15.53,White
Female,35.44,AIAN/White
Female,70.84,White
Male,64.946,Asian
Male,99.19,White
Male,0.3,White
Female,94.57,White
Female,11.33,Black
Male,69.82,White
Female,88.73,White
Female,98.29,Other
Female,82.401,Black
Male,46.27,White
Female,80.1,White
Male,91.89,White
Female,86.38,White
Female,69.82043333,Other
Female,55.2374,Black
Female,23.9,White
Female,94.02,White
Female,25.72,White
Female,92.01,Black/White
Female,80.1726,White
Male,76.7616,White
Male,68.83,AIAN/White
Female,56.9558,AIAN/White
Female,72.9004,AI/AN
Male,82.3908,Black/White
Male,39.62993333,White
Female,91.66,White
Male,54.7664,White
Female,76.0046,White
Female,79.24701667,White
Female,0,White
Female,62.6722,White
Female,94.97,White
Female,97.78,White
Male,53.42828333,White
Female,16.77,Black
Female,94.31,White
Female,91,White
Female,81.6344,White
Male,10.77,White
Male,72.2977,White
Female,59.1218,White
Male,89.96,AIAN/White
Female,68.5738,Black
Female,88.15,Black
Male,77.1292,Black
Female,67.3692,Black
Male,49.8926,White
Male,74.2698,White
Female,60,Black
Male,89.47215,Black
Female,89.33,Black
Female,66.6188,Black
Male,61.658,Black
Female,80.6572,NH/OPI
Female,72.8,Black/White
Female,93.12,Black
Female,83.92,White
Female,55.56,Black
Female,89.96,White
Male,78.34465,White
Female,82.046,Black
Female,44.35,White
Female,38.993,White
Male,97.12,Other
Male,89.36,Black
Female,81.323,White
Female,52.22505,Black
Male,71.79,Black
Male,15.84,White
Male,69.87,White
Female,75.9826,Other
Male,50.7762,White
Female,45.85,Other
Male,33.4021,Black
Male,83.65964,White
Female,78.8604,Black
Female,70.25,Black
Female,90.79,Other
Male,84.5168,Black
Female,52.77,White
Female,96.56,Black
Male,54.05,Black
Female,83.92,White
Female,41.86,White
Female,52.0336,Other
Female,78.84,AIAN/White
Male,59.3524,White
Female,91.82,Black
Female,80.13,Black
Female,38.29,Other
Female,87.2,Black
Male,3.97,Black
Female,11.9,White
Female,57.357,White
Female,19.13,White
Male,90.5,Black
Female,47.79,White
Female,58.3302,Other
Male,66.95,White
Female,85.85,Black
Male,65.02,Black
Female,86.06,White
Female,98.11,White
Female,78.79165714,White
Female,55.3106,White
Male,72.3,White
Female,83.07,White
Female,69.6,White
Female,11.44,White
Female,92.1,White
Female,88.31,NH/OPI
Male,1.65,White
Female,53.66,Black
Female,57.73,White
Female,19.06,Asian
Female,12.61,Other
Female,22.85,White
Female,89.42,White
Male,50.4982,White
Female,66.5974,Black
Male,72.32,NH/OPI
Female,95.67,White
Female,88.7,White
Female,93.33,White
Female,52.41,White
Female,71.9,White
Male,11.02,White
Male,0.01,White
Male,63.58513333,White
Female,79.13,White
Female,74.3272,White
Male,38.4,White
Female,91.4822,White
Female,97.48,White
Female,58.75,White
Female,83.02306667,White
Female,82.77,Asian
Male,32.13,White
Male,92.0062,Black
Female,47.13,White
Female,83.96,White
Female,69.88,White
Female,97.72,White
Female,65.5,White
Female,33.4196,White
Female,80.39,AIAN/White
Female,99.41,White
Male,26.67,AI/AN
Male,99.05,White
Female,39.9,Black
Male,74.2534,White
Female,60.2964,White
Female,6.33,Other
Male,8.88,Asian
Female,96.21,White
Female,55.69,White
Female,88.25,Black
Male,96.54,Black
Male,76.4446,Black
Female,87.31,White
Female,85.07,White
Female,16.41,White
Female,70.3196,White
Male,72.8228,White
Male,87.35,White
Male,16.7,White
Male,33.1,White
Female,67.3448,White
Female,27.78,White
Female,84.25,White
Female,75.97,White
Female,92.99,Black
Female,77.77,White
Female,96.92,Black
Female,49.5048,Black
Female,90.01,White
Male,49.64193333,White
Female,51.94,White
Female,74.22,White
Female,43.3578,White
Female,34.1,White
Female,93.58,Other
Male,84.992,NH/OPI
Female,35.44,White
Female,99.59,Other
Male,70.9452,White
Female,94.3,White
Male,61.7256,Black
Male,38.97,Black/White
Female,89.18,Black/White
Female,99.31,Black/White
Male,1.37,White
Female,38.4264,White
Male,98.84,Other
Male,63.745,White
Female,80.8106,White
Male,15.84,White
Male,63.1488,Black/White
Male,92.48,White
Male,89.8388,White
Female,45.32,White
Female,76.64,White
Female,46.7154,White
Female,98.79,White
Female,53.03,White
Female,96.11,White
Female,62.751,AI/AN
Female,90.7618,White
Female,74.24,White
Female,89.76,White
Female,42.422,White
Female,99.24,White
Female,96.53,White
Female,4.07,White
Female,49.33476,White
Female,43.38,White
Female,93.67,White
Female,55.5036,White
Female,80.28,White
Female,65.1712,NH/OPI
Female,57.27706667,White
Female,63.4246,White
Male,98.39,White
Female,44.35,White
Female,67,Black
Female,85.48,White
Male,89.56,White
Male,47.98,Black
Female,92.7,Other
Female,40.55,White
Female,95.51,White
Female,98.82,White
Male,73.72,White
Female,50.93,Black
Male,6.8,White
Female,62.859,White
Male,72.4994,White
Female,58.34073333,White
Female,64.033,White
Female,47.81,Black
Male,40.08,Black
Male,59.8416,Black
Male,55.77,White
Female,41.52,White
Female,45.85,White
Male,95.76,Other
Male,36.6801,White
Female,67,White
Female,42.19,Black
Male,70.84,AI/AN
Male,2.19,Asian
Female,97.38,Black
Male,81.85,White
Male,47.47,White
Female,60.07,White
Female,55.8374,AIAN/White
Male,98.09,White
Female,70.79,Asian
Female,6.08,Other
Female,50.35,White
Male,28.64,Black
Male,93.3,White
Male,43.0508,White
Female,76.6,White
Female,77.6248,Black
Female,66.09,Other
Male,58.4392,White
Female,80.88,Black
Male,98.73,White
Male,93.18,White
Female,10.52,White
Female,31.25,White
Female,94.16,White
Female,60.7388,White
Male,99.01,White
Male,97.92,Black
Female,89.23,White
Female,89.493,Black/White
Female,95.87,White
Female,33.67,White
Female,92.84,Other
Female,80.25,Asian
Female,60.0949,White
Female,81.7912,Other
Female,85.72,White
Female,68.839,White
Female,81.63,White
Female,84.972,Other
Male,74.85,White
Female,74.35,White
Male,75.30667,White
Female,60.52,White
Female,88.08,AIAN/White
Female,80.93,NH/OPI
Female,84.59367,Other
Female,66.9592,White
Female,54.2538,Black/White
Male,48.64793,Asian
Female,81.05,Other
Female,59.72,Black
Female,40.4506,Black
Female,94.83,White
Female,49.89873,White
Male,30.99047,Black
Female,55.23,White
Female,78.38564,AI/AN
Female,27.67,Black
Female,50.96,Black
Male,99.26,White
Female,70.21425,White
Female,55.4878,White
Female,95.77,Asian
Male,42.91,Black
Female,40.82,Black
Male,44.02,Black
Female,64.1312,White
Female,73.3286,Black
Female,30.98,Black
Male,40.08,White
Male,78.07,Black
Male,74.31,Black
Female,91.46,Black
Female,47.1928,Other
Female,89.9248,White
Female,76.51,NH/OPI
Female,71.0991,White
Female,45.34,White
Female,96.27,White
Female,86.8894,Black
Female,94.16,Black
Female,15.99,White
Male,23.29,AIAN/White
Female,52.56,White
Female,85.9706,Black/White
Female,79.4192,Black
Male,44.08,Black
Male,58.88,White
Male,6.48,Black
Male,95.26,White
Male,83.93,White
Female,58.87,White
Female,85.5616,White
Male,95.79,White
Female,86.5638,White
Female,23.52,White
Female,81.32,White
Female,84.66,White
Female,66.18613,White
Female,49.88,White
Female,18.74,White
Female,84.3632,White
Male,44.37,Other
Male,51.87,Black
Female,47.4537,White
Male,95.43,White
Female,97.23,Black
Male,67.56715,Other
Female,83.96,White
Male,67.2088,White
Female,2.6,Other
Female,66.09,White
Female,52.01,White
Female,94.29,White
Female,66.09,White
Male,68.5992,White
Male,85.4982,White
Female,50.12,White
Female,73.92,White
Male,67.5775,Black
Female,87.9906,White
Female,83.09,White
Female,57.7228,Asian
Female,64.232,Black
Female,42.8042,White
Female,69.6212,Black
Male,0.04,Black
Female,88.61,White
Female,84.25,White
Female,85.25,White
Male,81.48,White
Female,96.71,Black
Female,67.8374,Black
Female,62.96,Black
Female,73.26896,White
Female,44.3378,White
Female,61.62513,Other
Female,59.77,White
Male,23.189,White
Female,96.63,White
Male,41.79173,AI/AN
Female,80.67,White
Female,52.22,Asian
Female,45.32,White
Male,50.11,White
Male,61.37613,White
Female,57.92,White
Female,74.81,White
Female,75.7822,Black
Male,47.98,White
Male,3.3,White
Male,93.0552,White
Male,89.66004,White
Male,13.56,NH/OPI
Male,25.02,White
Male,75.09,Asian
Male,83.31,White
Male,83.31,White
Female,97.64,AI/AN
Male,39.83,AIAN/White
Female,45.32,Black
Male,29.39,NH/OPI
Female,95.15,Black
Female,67.12,Black
Male,87.3932,Black
Male,71.04,Black
Female,92.47,White
Male,54.594,Asian
Female,79.16,White
Female,61.87,White
Male,54.3018,Black
Male,71.2,Black
Male,60.3532,Black
Male,92.19,White
Female,85.0538,White
Female,96.99,Black
Female,3.21,AI/AN
Female,98.37,AIAN/White
Female,35.05,White
Female,89.58,Other
Female,53.2,Black
Male,60.48,White
Male,91.3744,Black
Female,81.94,White
Female,30.97,White
Male,94.92,Black
Male,97.81,Black
Female,45.04,Other
Female,88.5352,White
Male,87.39,Black
Female,94.41,Black
Male,63.49,Black
Female,89.1319,Black
Female,71.5398,Black
Female,41.89,Black/White
Male,42.62,Black
Female,61.05,White
Female,66.3626,White
Female,55.821,White
Female,60.76,White
Male,99.59,White
Female,60.10095,White
Female,46.94,White
Female,68.81,White
Female,83.33,White
Female,55.6256,White
Female,95.48,Other
Female,43.44,Black
Female,99.27,White
Male,88.96,White
Male,36.89,White
Female,94.48,White
Female,12.77,White
Female,1.43,Asian
Male,0.02,White
Female,60.1131,NH/OPI
Female,56.13,Asian
